Portfolio Manager,Month,Year,Table Index,Clients (Domestic PF/EPFO),Clients (Domestic Corporates),Clients (Domestic Non-Corporates),Clients (Foreign Non-Residents),Clients (Foreign FPI),Clients (Foreign Others),AUM (Domestic PF/EPFO),AUM (Domestic Corporates),AUM (Domestic Non-Corporates),AUM (Foreign Non-Residents),AUM (Foreign FPI),AUM (Foreign Others),Clients (Total),AUM (Total)
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 7,0.0,15.79,-15.79,1.64,15.79,-14.15,0.0,0.0,0.0,0.0,0.0,0.0,3.2799999999999994,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 7,765.91,165.65,600.26,851.01,263.89,587.12,0.0,0.0,0.0,0.0,0.0,0.0,3233.8399999999997,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 8,0.0,437.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.47,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 8,0.0,878.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.95,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 8,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,158.66,-0.13,6.83,0.09,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.60000000000002,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-5.05,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,197.31,-2.52,-1.03,0.05,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.55,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-3.38,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.54,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,67.07,-3.99,-2.9,0.08,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.39999999999999,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-4.71,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,165.86,-1.94,-0.44,0.03,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.27,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-2.53,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1899999999999997,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,28.6,-1.21,0.45,0.07,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-1.62,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599999999999999,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,1071.03,-2.95,1.32,0.14,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.67,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-2.92,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48999999999999977,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,31.26,0.26,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.540000000000003,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,125.4,-3.77,-2.94,0.87,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.13000000000001,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-4.71,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,4503.41,-2.07,3.58,0.14,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4506.13,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-2.16,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999999999999,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,542.5,-1.27,3.94,0.06,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.62,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-1.39,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6900000000000002,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,24.75,-6.94,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.81,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.25,0.0,-7.54,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-4.71,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,0.0,53.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.74,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-4.71,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-0.07,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21000000000000002,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,-4.71,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,1570.76,-1.39,3.83,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.5399999999997,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,0.0,0.4,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 9,8486.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8486.88,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 10,0.0,236.0,872.0,63.0,0.0,0.0,1171.0,0.0,0.0,0.0,0.0,0.0,1171.0,1171.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 10,0.0,3878.16,10303.17,528.57,0.0,0.0,14709.9,0.0,0.0,0.0,0.0,0.0,14709.9,14709.9
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 12,407.83,75.48,1190.78,1439.47,-248.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864.87,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 13,0.0,977.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.84,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 13,0.0,1093.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.01,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 15,0.0,173.56,0.0,0.0,0.0,0.0,173.56,0.0,0.0,0.0,0.0,0.0,173.56,173.56
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2022,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 2,0.0,303.0,1182.0,71.0,0.0,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,1556.0,1556.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 2,0.0,7377.21,14516.14,236.78,0.0,0.0,21830.13,0.0,0.0,0.0,0.0,0.0,22130.129999999997,21830.13
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 3,253.4,47.14,1973.46,0.0,573.68,0.0,0.0,0.0,0.0,4392.19,676.55,7916.42,2847.68,5068.74
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 3,563.56,80.49,1604.19,16.54,1321.8,0.0,0.0,0.0,0.0,8597.88,1729.25,13913.71,3586.58,10327.13
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 5,0.0,104.0,446.0,30.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 5,0.0,3241.43,4551.58,123.41,0.0,0.0,7916.42,0.0,0.0,0.0,0.0,0.0,7916.42,7916.42
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,3.0,59.02,-56.02,7.0,94.53,-87.53,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.0,0.0,0.0,12.06,-12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.01,-0.01,0.0,42.89,-42.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,14.01,2.97,11.04,36.54,3.56,32.98,0.0,0.0,0.0,0.0,0.0,0.0,101.1,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,1.72,2.06,-0.34,18.26,3.66,14.6,0.0,0.0,0.0,0.0,0.0,0.0,39.96,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.26,0.7,-0.44,1.5,2.04,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,3.5200000000000005,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.23,0.07,0.16,4.39,1.09,3.3,0.0,0.0,0.0,0.0,0.0,0.0,9.239999999999998,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,20.96,15.45,5.51,90.08,152.56,-62.48,0.0,0.0,0.0,0.0,0.0,0.0,222.08,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,1.17,0.0,1.17,1.67,0.25,1.42,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,100.59,52.17,48.42,342.01,359.39,-17.38,0.0,0.0,0.0,0.0,0.0,0.0,885.2,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,62.55,11.07,51.48,94.08,34.28,59.8,0.0,0.0,0.0,0.0,0.0,0.0,313.26,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.0,0.0,0.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,3.3,-3.3,0.0,4.6,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,0.0,0.0,0.0,0.0,1.06,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,330.75,13.03,317.71,330.75,281.24,49.5,0.0,0.0,0.0,0.0,0.0,0.0,1322.98,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 7,535.26,159.88,375.38,926.34,998.26,-71.92,0.0,0.0,0.0,0.0,0.0,0.0,2923.2,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 8,0.0,660.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.31,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 8,0.0,818.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.18,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 8,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,136.95,2.1,26.55,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.64,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.0,27.53,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.34,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,-4.59,30.25,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,198.05,1.81,23.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.01000000000002,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,2.28,39.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.910000000000004,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,142.96,1.46,17.77,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.21000000000004,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,1.79,31.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,40.24,1.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,1.3,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,46.31,2.6,31.33,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25000000000001,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,849.71,2.53,24.6,0.02,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,877.0500000000001,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,2.28,39.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.910000000000004,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,42.82,3.77,26.26,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.86000000000001,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,4023.38,2.16,18.84,0.05,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.3300000000004,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,1.79,31.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,408.89,1.58,14.64,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.2099999999999,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,1.3,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,2.39,1.54,45.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,4.21,3.15,34.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.69,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,1.56,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.33,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.02,4.65,51.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.31,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.89,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,2020.47,1.04,12.54,0.06,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.57,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,0.0,0.3,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 9,7916.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7916.42,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 10,0.0,199.0,736.0,41.0,0.0,0.0,976.0,0.0,0.0,0.0,0.0,0.0,976.0,976.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 10,0.0,4135.78,9964.56,113.37,0.0,0.0,13913.71,0.0,0.0,0.0,0.0,0.0,14213.710000000001,13913.71
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 12,439.36,124.4,1443.07,1519.3,-76.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449.9100000000003,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 13,0.0,699.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.89,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 13,0.0,627.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.96,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2021,Table 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360 ONE PORTFOLIO MANAGERS LIMITED,June,2020,Table 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
